t,s,attack_dos,x,y,xd,yd,x_dos,y_dos,mode,v_out,w_out
33.7,0.5129921515908368,1,1.0208549572735137,0.8850069800471833,1.0,0.9090549388641498,-0.06655687967991085,1.0046963026792064,dt,0.15,-0.04011850746333743
33.75,0.5140227783915036,1,1.0206330129755603,0.8775102647178803,1.0,0.9018405512594821,-0.06655687967991085,1.0046963026792064,dt,0.15,-0.035863429416075655
33.800000000000004,0.515065504943456,1,1.0203976261455847,0.8700139594252528,1.0,0.8945414653958146,-0.06655687967991085,1.0046963026792064,dt,0.15,-0.03199002453268404
33.85,0.5161166837629918,1,1.0201502492723182,0.8625180402232755,1.0,0.8871832136590643,-0.06655687967991085,1.0046963026792064,dt,0.15,-0.028469139228511027
33.9,0.5171737626230957,1,1.019892202534906,0.8550224807457374,1.0,0.8797836616383368,-0.06655687967991085,1.0046963026792064,dt,0.15,-0.025272607155475905
33.95,0.5182349560801558,1,1.0196246843895296,0.847527253328114,1.0,0.8723553074389157,-0.06655687967991085,1.0046963026792064,dt,0.15,-0.022373587233395366
34.0,0.5192990155386292,1,1.0193487816570708,0.8400323298673825,1.0,0.8649068912296015,-0.06655687967991085,1.0046963026792064,dt,0.15,-0.019746763529006846
34.050000000000004,0.520365068156688,1,1.019065479036232,0.8325376824690705,1.0,0.8574445229031894,-0.06655687967991085,1.0046963026792064,dt,0.15,-0.017368447661090313
34.1,0.5214325041698932,1,1.0187756680034847,0.8250432839231364,1.0,0.8499724708107537,-0.06655687967991085,1.0046963026792064,dt,0.15,-0.015216612648921591
34.15,0.5225008978799184,1,1.0184801550871827,0.8175491080434083,1.0,0.8424937148405768,-0.06655687967991085,1.0046963026792064,dt,0.15,-0.01327087905257903
34.2,0.523569952449563,1,1.0181796695212164,0.8100551298992817,1.0,0.8350103328530647,-0.06655687967991085,1.0046963026792064,dt,0.15,-0.011512468518003204
34.25,0.5246394611465591,1,1.017874870295897,0.8025613259632126,1.0,0.8275237719740912,-0.06655687967991085,1.0046963026792064,dt,0.15,-0.009924135788392378
34.300000000000004,0.5257092802519611,1,1.0175663526318628,0.7950676741931489,1.0,0.8200350382362775,-0.06655687967991085,1.0046963026792064,dt,0.15,-0.00849008724814545
34.35,0.5267793101365292,1,1.0172546539078553,0.7875741540653683,1.0,0.8125448290442999,-0.06655687967991085,1.0046963026792064,dt,0.15,-0.007195891881826462
34.4,0.5278494819100207,1,1.0169402590760483,0.7800807465701274,1.0,0.8050536266298595,-0.06655687967991085,1.0046963026792064,dt,0.15,-0.00602838892348263
34.45,0.5289197481933318,1,1.0166236055998203,0.772587434180003,1.0,0.7975617626466818,-0.06655687967991085,1.0046963026792064,dt,0.15,-0.004975595223149032
34.5,0.5299900765429019,1,1.016305087948944,0.7650942007987396,1.0,0.7900694641996909,-0.06655687967991085,1.0046963026792064,dt,0.15,-0.004026614483005019
34.550000000000004,0.5310604449674412,1,1.0159850616864303,0.7576010316967307,1.0,0.7825768852279151,-0.06655687967991085,1.0046963026792064,dt,0.15,-0.003171549796846101
34.6,0.5321308386896342,1,1.0156638471799984,0.7501079134378976,1.0,0.7750841291725642,-0.06655687967991085,1.0046963026792064,dt,0.15,-0.002401420452719132
34.65,0.5332012479265101,1,1.015341732969512,0.7426148338016331,1.0,0.7675912645144325,-0.06655687967991085,1.0046963026792064,dt,0.15,-0.0017080835551059898
34.7,0.5342716663830931,1,1.015018978819896,0.7351217817025946,1.0,0.7600983353183518,-0.06655687967991085,1.0046963026792064,dt,0.15,-0.0010841607509755452
34.75,0.5353420900986225,1,1.0146958184871047,0.7276287471104343,1.0,0.7526053693096451,-0.06655687967991085,1.0046963026792064,dt,0.15,-0.0005229701627426606
34.800000000000004,0.5364125167598015,1,1.014372462222748,0.7201357209709963,1.0,0.7451123826813923,-0.06655687967991085,1.0046963026792064,dt,0.15,-1.8463454952957173e-05
34.85,0.5374829451059939,1,1.0140490990410338,0.7126426951300752,1.0,0.737619384258045,-0.06655687967991085,1.0046963026792064,dt,0.15,0.00043483209997057155
34.9,0.538553374633584,1,1.0137258987698041,0.7051496622604905,1.0,0.7301263775649145,-0.06655687967991085,1.0046963026792064,dt,0.15,0.0008418667941799561
34.95,0.5396238052893807,1,1.0134030139056387,0.6976566157929652,1.0,0.7226333629743373,-0.06655687967991085,1.0046963026792064,dt,0.15,0.001207117137794582
35.0,0.5406942373030093,1,1.0130805812913015,0.6901635498510953,1.0,0.715140338878937,-0.06655687967991085,1.0046963026792064,dt,0.15,0.0015346302848071604
35.050000000000004,0.5417646711164164,1,1.0127587236322089,0.6826704591905411,1.0,0.7076473021850873,-0.06655687967991085,1.0046963026792064,dt,0.15,0.0018280645273016948
35.1,0.5428351072343589,1,1.0124375508671215,0.6751773391424593,1.0,0.7001542493594892,-0.06655687967991085,1.0046963026792064,dt,0.15,0.0020907261347621418
35.15,0.5439055462396233,1,1.0121171614068833,0.6676841855611045,1.0,0.6926611763226385,-0.06655687967991085,1.0046963026792064,dt,0.15,0.002325602841706683
35.2,0.5449759886884713,1,1.0117976432537725,0.6601909947754757,1.0,0.6851680791807018,-0.06655687967991085,1.0046963026792064,dt,0.15,0.002535394239369917
35.25,0.5460464351569783,1,1.0114790750128642,0.6526977635448327,1.0,0.6776749539011533,-0.06655687967991085,1.0046963026792064,dt,0.15,0.002722539349464398
35.300000000000004,0.5471168861579224,1,1.0111615268057481,0.6452044890178881,1.0,0.6701817968945438,-0.06655687967991085,1.0046963026792064,dt,0.15,0.0028892416063620308
35.35,0.5481873422018098,1,1.0108450610959685,0.6377111686954586,1.0,0.6626886045873324,-0.06655687967991085,1.0046963026792064,dt,0.15,0.0030374914935498657
35.4,0.5492578037384208,1,1.0105297334346712,0.6302178003963543,1.0,0.6551953738310546,-0.06655687967991085,1.0046963026792064,dt,0.15,0.0031690870294661974
35.45,0.5503282711613997,1,1.0102155931341417,0.6227243822262811,1.0,0.6477021018702023,-0.06655687967991085,1.0046963026792064,dt,0.15,0.003285652306769849
